id,neg,neu,pos,compound,date,renderedContent,likeCount,retweetCount,replyCount,inReplyToTweetId,hashtags
1644371503339675653,0.158,0.842,0.0,-0.4939,2023-04-07 16:08:11+00:00,In Mad mood..empty streets.. #AI #arte #AIart #artwork #ai #AIArtwork #art #digitalart #aiart #aiartcommunity #artificialintelligence #aigenerated #aicreation https://t.co/vzlVNeJRME,1,0,0,,"['AI', 'arte', 'AIart', 'artwork', 'ai', 'AIArtwork', 'art', 'digitalart', 'aiart', 'aiartcommunity', 'artificialintelligence', 'aigenerated', 'aicreation']"
1644371485140680705,0.119,0.808,0.074,-0.2263,2023-04-07 16:08:07+00:00,"For any lost coins \, wallet \, pass phrase or Any Problem contact me now #Artificial Intelligence #AI #ML #Bitcoin #Data Scientists #CodeNewbies #Tech #deeplearning #BNB #Python #Coding #TrustWallet #Blockchain #NFTS # 100DaysOfCode #programming # Linux #Binance # trc20 https://t.co/jecOtOYlXk",3,0,0,,"['Artificial', 'AI', 'ML', 'Bitcoin', 'Data', 'CodeNewbies', 'Tech', 'deeplearning', 'BNB', 'Python', 'Coding', 'TrustWallet', 'Blockchain', 'NFTS', 'programming', 'Binance']"
1644371484356272132,0.0,1.0,0.0,0.0,2023-04-07 16:08:07+00:00,A.I Art Work 15326 000001.1367625183 #aiart #art #aai #digitalart #artificialintelligence #machinelearning #aiartcommunity #aiartists #neuralnetworks #ganart #neuralnetworkart #modernart #stylegan #abstract #artist #nftart #scifi #aiartcommunity #midjourney #ai #abstractart https://t.co/KtSl89LFWV,2,1,1,,"['aiart', 'art', 'aai', 'digitalart', 'artificialintelligence', 'machinelearning', 'aiartcommunity', 'aiartists', 'neuralnetworks', 'ganart', 'neuralnetworkart', 'modernart', 'stylegan', 'abstract', 'artist', 'nftart', 'scifi', 'aiartcommunity', 'midjourney', 'ai', 'abstractart']"
1644371464299085827,0.0,0.759,0.241,0.7644,2023-04-07 16:08:02+00:00,"Looking for a tool to create professional design assets for your business? Check out Brandmark! With this tool\, you can easily create logos\, business cards\, letterheads\, and more. #Brandmark #chatgpt #gpt4 #aitools",0,0,1,,"['Brandmark', 'chatgpt', 'gpt4', 'aitools']"
1644371434008092673,0.057,0.832,0.112,0.3612,2023-04-07 16:07:55+00:00,"@chrislhayes #chatgpt says\, ""the book argues the market economy must be subordinated to broader social and political goals\, and that the pursuit of economic growth must be balanced against the need for social and environmental sustainability."" Correct? Sounds like simple regulation.",0,0,0,1.6440714601665946e+18,['chatgpt']
1644371400378167297,0.0,0.766,0.234,0.8442,2023-04-07 16:07:47+00:00,The dawning of  a new religion: Faith of the Fungi  A bespoke religion for #trans folks created by #AI  Core beliefs:  The creator is genderless and infinite.  Trans are special expressions of the creator’s creativity and diversity.  1/5 https://t.co/jToIavGVUT,1,0,1,,"['trans', 'AI']"
1644371372766797825,0.0,1.0,0.0,0.0,2023-04-07 16:07:40+00:00,Bought $ONT at price 0.2955 $USDT using #AI #CryptoSignals #InversoSignals #CryptoTwitter #MachineLearning #cryptotrading #ArtificialIntelligence #fintech,0,3,0,,"['AI', 'CryptoSignals', 'InversoSignals', 'CryptoTwitter', 'MachineLearning', 'cryptotrading', 'ArtificialIntelligence', 'fintech']"
1644371351950458881,0.145,0.855,0.0,-0.6597,2023-04-07 16:07:35+00:00,"How to activate the 'Devil mode' of ChatGPT from the mobile and what differences it has with the ""normal""   #️⃣ #ChatGPT #ArtificialIntelligence #Technology #Mobile   via @gearrice_com   gearrice.com/update/how-to-…",0,0,1,,"['ChatGPT', 'ArtificialIntelligence', 'Technology', 'Mobile']"
1644371336012201987,0.0,1.0,0.0,0.0,2023-04-07 16:07:32+00:00,"#Crypto #Trading #AI signal #BTC #Altcoin  #FTMUSDT is near extremum - 0.64%  Ext price: 0.4685 | Price now: 0.4655  Fuel until: 0.489  Correlation: 0.344  Density: April 7\, 2023 at 07:06PM",0,1,2,,"['Crypto', 'Trading', 'AI', 'BTC', 'Altcoin', 'FTMUSDT']"
1644371330840805379,0.036,0.903,0.061,0.2544,2023-04-07 16:07:30+00:00,@trafficchd Not sure if the cameras at traffic junction of 45-46-49-50 works but there are long queue at junction. #AI should be used to sense flow of traffic if some artificial bottle neck is created due to road closures.,0,1,0,,['AI']
1644371317725036546,0.0,0.682,0.318,0.6369,2023-04-07 16:07:27+00:00,Starting to fall in love with Midjourney... #midjourney #ai https://t.co/GZ8iYRY9VY,2,0,0,,"['midjourney', 'ai']"
1644371313039929346,0.0,0.872,0.128,0.4215,2023-04-07 16:07:26+00:00,"Real-time data\, real-world data\, and #AI hold transformative potential for accelerating medical research and improving patient outcomes. #healthcare #datamanagement venturebeat.com/data-infrastru…",3,1,0,,"['AI', 'healthcare', 'datamanagement']"
1644371298070528000,0.0,0.818,0.182,0.7901,2023-04-07 16:07:23+00:00,"Curious about #AI\, #data science\, #ChatGPT\, and where to draw the line?  📢 Join us for “Machine vs. Humans: A Fireside Chat on Conversational AI”  🕐 Thursday\, April 13\, 11 a.m. EDT  🪑 Save your seat: events.dzone.com/dzone/Machine-… See the thread for panelists! https://t.co/AtP1Zw5kaS",1,1,1,,"['AI', 'data', 'ChatGPT']"
1644371295881101312,0.086,0.914,0.0,-0.5106,2023-04-07 16:07:22+00:00,"As our privacy and identity information is continued to be used and possibly abused by these new AI technologies\, will there be a need to legislate and enforce these protections?   hubs.li/Q01KH9fR0  #privacy #ai #identity #aitechnologies #chatgpt #digitalidentity",0,1,1,,"['privacy', 'ai', 'identity', 'aitechnologies', 'chatgpt', 'digitalidentity']"
1644371275337572352,0.0,1.0,0.0,0.0,2023-04-07 16:07:17+00:00,Hey #NFT degen and collectors👋  🛑 Here is my consecutive 72 days of writing #5minutes read📊 of what going on in last 24 hour 🛑  ✅ NFT and crypto market statistics ✅ Hottest NFT analysis ✅ Highlights of NFT News for #alpha  🧵 1/9  #AI #Image #Openart https://t.co/G2EMptyD47,5,1,1,,"['NFT', '5minutes', 'alpha', 'AI', 'Image', 'Openart']"
1644371245838811137,0.0,0.906,0.094,0.3612,2023-04-07 16:07:10+00:00,Innovating Beyond Imagination 🙄 Emerging Technology Changing the Game❗️ Never-Seen-Before👀 Get Ready for the Next Big🚀 👇👇👇 youtu.be/yLfQEYzQMyU  #ONPASSIVE #TheFutureOfInternet #Business #Totaldigitalsolution #AI #ArtificialIntelligence #Technolog... https://t.co/PfOCEIgIAE,0,1,0,,"['ONPASSIVE', 'TheFutureOfInternet', 'Business', 'Totaldigitalsolution', 'AI', 'ArtificialIntelligence', 'Technolog']"
1644371244987346945,0.0,0.791,0.209,0.7835,2023-04-07 16:07:10+00:00,What about creating your own digital products this weekend with A.I and starting selling them asap? Here’s how!! #digitalproducts #ai #artificialintelligence #gpt4 Great post by @simplydigital.gr 💪🙏 https://t.co/HtRrpSEHIN,1,0,0,,"['digitalproducts', 'ai', 'artificialintelligence', 'gpt4']"
1644371232710889473,0.0,1.0,0.0,0.0,2023-04-07 16:07:07+00:00,Expedia launches ChatGPT-powered travel planning tool - CBS News dlvr.it/Sm85Y3 #chatgpt #AI #openAI,0,1,0,,"['chatgpt', 'AI', 'openAI']"
1644371228226990083,0.0,0.935,0.065,0.2225,2023-04-07 16:07:06+00:00,"🤖📖 If you want to know how my 8-year old Daughter made money with A.i. - with ZERO upfront costs\, Check this 🧵out!! #Ai #printingmoney #childrensbooks #Entrepreneur #solopreneur  twitter.com/MrBudJohnson/s…",1,0,0,1.644370535999062e+18,"['Ai', 'printingmoney', 'childrensbooks', 'Entrepreneur', 'solopreneur']"
1644371227333758977,0.0,1.0,0.0,0.0,2023-04-07 16:07:06+00:00,University of Washington professors on using ChatGPT in the classroom - GeekWire dlvr.it/Sm85Xt #chatgpt #AI #openAI,0,1,0,,"['chatgpt', 'AI', 'openAI']"
1644371221499514880,0.0,0.87,0.13,0.4019,2023-04-07 16:07:04+00:00,Expedia's new ChatGPT integration uses AI to help you plan your next vacation - Android Police dlvr.it/Sm85XY #chatgpt #AI #openAI,1,0,0,,"['chatgpt', 'AI', 'openAI']"
1644371216038526976,0.269,0.731,0.0,-0.7096,2023-04-07 16:07:03+00:00,ChatGPT falsely accuses law prof of sexual harassment; is libel suit possible? - ABA Journal dlvr.it/Sm85X7 #chatgpt #AI #openAI,0,1,0,,"['chatgpt', 'AI', 'openAI']"
1644371210816438272,0.0,1.0,0.0,0.0,2023-04-07 16:07:02+00:00,#AI Video Generators Are Nearing a Crucial Tipping Point wired.com/story/ai-video… https://t.co/kkLEi0j06G,1,0,0,,['AI']
1644371202729824257,0.0,0.922,0.078,0.296,2023-04-07 16:07:00+00:00,Creating Your Own Superheroes  Nebula - a superhero who can control and manipulate the stars and galaxies in the universe  promptbase.com/prompt/creatin…  #stablediffusion #AIart #promptengineering #ai #illustrationart #superheroes #superhero https://t.co/q5oX1ofovq,1,0,0,,"['stablediffusion', 'AIart', 'promptengineering', 'ai', 'illustrationart', 'superheroes', 'superhero']"
1644371153106944002,0.0,0.628,0.372,0.9485,2023-04-07 16:06:48+00:00,#AI and #datascience AGILITY and the ability to PIVOT in these fast paced times are keys to Enterprise success.   Great message on the value of VELOCITY and ADAPTABILITY from 2 great Dataiku  leaders... lnkd.in/eag58-AH,1,1,0,,"['AI', 'datascience']"
1644371116276830209,0.0,0.894,0.106,0.4939,2023-04-07 16:06:39+00:00,"#digitalart Messing around with #AI via #Midjourney... Some fashionable yet imaginary Adidas sneakers\, inspired by the colors and design of the Marienplatz metro station in Munich\, Germany. https://t.co/oGN13xG3eX",0,1,1,,"['digitalart', 'AI', 'Midjourney']"
1644371087948492800,0.0,1.0,0.0,0.0,2023-04-07 16:06:32+00:00,Generated with #2DAI #NFT #AI #AIART! 🤖 t.2dai.io/tweet/adf868aa… $2DAI #aiartcommunity #AIArtwork  #eth #100xGems #GEM @2DAICommunity #memefactory,2,1,0,,"['2DAI', 'NFT', 'AI', 'AIART', 'aiartcommunity', 'AIArtwork', 'eth', '100xGems', 'GEM', 'memefactory']"
1644371085876502531,0.0,1.0,0.0,0.0,2023-04-07 16:06:32+00:00,"People working in #ArtificialIntelligence these days have been sparked by the #ChatGPT moment\, which has caused #career changes\, projects to be abandoned\, and tons of people trying to start new companies.  bit.ly/40R3Crt https://t.co/bIkq2vRfIx",0,0,1,,"['ArtificialIntelligence', 'ChatGPT', 'career']"
1644371077802467332,0.0,0.885,0.115,0.3818,2023-04-07 16:06:30+00:00,Benefits of Practice Management Software emrfinder.com/blog/benefits-… #EMRFinder #SimplifyingSelection #healthcare #healthcareIT #outsource #outsourcing #AI #medicalbilling #healthcare #medicalcoding #doctors #revenuecyclemanagement #medical #management #software,0,1,0,,"['EMRFinder', 'SimplifyingSelection', 'healthcare', 'healthcareIT', 'outsource', 'outsourcing', 'AI', 'medicalbilling', 'healthcare', 'medicalcoding', 'doctors', 'revenuecyclemanagement', 'medical', 'management', 'software']"
1644371068361101313,0.0,1.0,0.0,0.0,2023-04-07 16:06:28+00:00,@kingjaja60 #AI is just a subordinate sir not a substitute to #metaverse.,1,0,0,1.644046555476013e+18,"['AI', 'metaverse']"
1644371045116256260,0.351,0.589,0.06,-0.8853,2023-04-07 16:06:22+00:00,#AI  my ass ~ Can't discern between lies and facts ~ problem with information and facts ~  It's certianly artificial and not intelligent ~ more like garbage in garbage out ~ Deep problems  dailymail.co.uk/sciencetech/ar…,0,1,0,,['AI']
1644371012853587969,0.222,0.617,0.16,-0.25,2023-04-07 16:06:15+00:00,"""#OpenAI to Offer Remedies to Resolve Italy’s #ChatGPT Ban"" securityweek.com/openai-to-offe… #privacy #AI",1,0,0,,"['OpenAI', 'ChatGPT', 'privacy', 'AI']"
1644370970629619712,0.113,0.887,0.0,-0.1027,2023-04-07 16:06:04+00:00,AI and Art: Closing the Diversity Gap or Perpetuating Bias? #AI sbee.link/jbwkcmqg86,0,1,0,,['AI']
1644370962056613889,0.122,0.773,0.105,-0.1531,2023-04-07 16:06:02+00:00,If you want to understand the role of #AI in critical #IoT—and why it depends in part on the low latency and high capacity of #5G—I recommend this #5GHQ article: t-mo.co/3zIfTCo https://t.co/SN4l1jOhaU,1,0,0,,"['AI', 'IoT', '5G', '5GHQ']"
1644370956742193153,0.16,0.84,0.0,-0.7096,2023-04-07 16:06:01+00:00,Oops: Samsung Employees Leaked Confidential Data to ChatGPT   Employees submitted source code and internal meetings to ChatGPT just weeks after the company lifted a ban on using the chatbot.  buff.ly/3KBEMpN  #ChatGPT #GenAI #GenerativeAI https://t.co/kYVimoQApQ,0,0,0,,"['ChatGPT', 'GenAI', 'GenerativeAI']"
1644370953588158466,0.0,0.685,0.315,0.7543,2023-04-07 16:06:00+00:00,Learn how to activate #ChatGPT with #Siri &amp; save response with this helpful blog post: buff.ly/3wjVjqp,0,0,0,,"['ChatGPT', 'Siri']"
1644370941596532736,0.0,0.526,0.474,0.5423,2023-04-07 16:05:58+00:00,GM 🌞 Please join us #PostPhotography #AI twitter.com/i/spaces/1DXxy…,3,2,1,,"['PostPhotography', 'AI']"
1644370938970898435,0.0,1.0,0.0,0.0,2023-04-07 16:05:57+00:00,"So\, had the epiphany.  #ChatGPT isn’t for writing essays/papers; it’s for writing *code*.  So\, who is using ChatGPT in their [science] workflow?",0,0,1,,['ChatGPT']
1644370901561925635,0.0,0.915,0.085,0.3818,2023-04-07 16:05:48+00:00,"@danfiehn @TDataScience @sonu_monika @bimedotcom @EvaSmartAI @chidambara09 @sallyeaves @JagersbergKnut @BetaMoroney @Nicochan33 👍Thanks for the inclusion\, dear @danfiehn   #AI #MachineLearning #Python #DataScience #CloudComputing #TensorFlow #flutter #fintech #Cloud #Robotics #BigData #programming #100DaysOfCode",2,2,0,1.6443697600149873e+18,"['AI', 'MachineLearning', 'Python', 'DataScience', 'CloudComputing', 'TensorFlow', 'flutter', 'fintech', 'Cloud', 'Robotics', 'BigData', 'programming', '100DaysOfCode']"
1644370899536318464,0.066,0.866,0.069,0.0258,2023-04-07 16:05:48+00:00,Please stop using text-davinci-003 in every single example or manual - that just forces inexperienced people to burn 10X more tokens doing nothing. @OpenAI #ChatGPT  Let them burn it using GPT-4 instead.,0,0,0,,['ChatGPT']
1644370893295038465,0.0,0.765,0.235,0.836,2023-04-07 16:05:46+00:00,"🎁 NEW Big #fcfs #Airdrop @META_STARx 🎉🎉    ✅ Follow @META_STARx  ✅ Like &amp; RT &amp; Tag 3 friends ✅ Free 400\,000 $ZDX Tokens PRICE POOL ⤵  gleam.io/competitions/Z…  #Airdrop #META_STARx #Arbitrum #FCFS #Giveaway #NFT #NFTGiveaway #IDO #AI #Crypto #BSC",1,1,1,,"['fcfs', 'Airdrop', 'Airdrop', 'META_STARx', 'Arbitrum', 'FCFS', 'Giveaway', 'NFT', 'NFTGiveaway', 'IDO', 'AI', 'Crypto', 'BSC']"
1644370842212610055,0.0,0.867,0.133,0.6289,2023-04-07 16:05:34+00:00,KNOWING THESE 7 FACTS WILL MAKE YOU INFINITELY HAPPIER medium.com/@nafseini/know… #AI #MachineLearning #DataScience #ArtificialIntelligence  Trending AI/ML Article Identified &amp; Digested via Granola; a Machine-Driven RSS Bot by Ramsey Elbasheer https://t.co/dE8CVacQpG,1,1,0,,"['AI', 'MachineLearning', 'DataScience', 'ArtificialIntelligence']"
1644370823568826368,0.0,1.0,0.0,0.0,2023-04-07 16:05:29+00:00,Twitter twitter.com/MLRepositories… spacy-transformers use spaCy NLP with transformers. GitHub github.com/explosion/spac… Newsletter morrislee1234.wixsite.com/website/contact More story morrislee1234.wixsite.com/website LinkedIn linkedin.com/in/morris-lee-… #AINewsClips #AI #ML #ArtificialIntelligence #MachineLearning https://t.co/HCb3nUvhEG,1,0,0,,"['AINewsClips', 'AI', 'ML', 'ArtificialIntelligence', 'MachineLearning']"
1644370751875694595,0.0,1.0,0.0,0.0,2023-04-07 16:05:12+00:00,"Did you see the March/April edition of Insulation Outlook magazine? In this issue\, you can read forecasts and insights from NIA leaders\, strategic industry segments\, and even ChatGPT! Articles are now online ow.ly/6H7o50N7Mxw #Insulation #Trends #AI https://t.co/Yc9yyxhh00",0,1,0,,"['Insulation', 'Trends', 'AI']"
1644370742048350208,0.1,0.9,0.0,-0.4767,2023-04-07 16:05:10+00:00,Greta to chat with @waynedenner as always. On this episode we chat about #AI getting it a bit wrong and what that means for us moving forwards.   #techchat #technology #automation,2,1,0,,"['AI', 'techchat', 'technology', 'automation']"
1644370721739603969,0.0,0.709,0.291,0.802,2023-04-07 16:05:05+00:00,ETFs focused on the burgeoning artificial intelligence industry saw their prices boosted following Nvidia’s announcement of a new AI-powered cloud service. #AI $SMH https://t.co/e0u8trw3Hc,0,1,0,,['AI']
