id,date,renderedContent,likeCount,retweetCount,replyCount,inReplyToTweetId,hashtags
1611512453099134978,2023-01-06 23:58:03+00:00,I made this using #AI #ArtificialIntelligence. How do you interpret this amazing #bitcoin art. https://t.co/Q4KLmYekWo,0,0,0,,"['AI', 'ArtificialIntelligence', 'bitcoin']"
1611512420991631363,2023-01-06 23:57:56+00:00,Machine learning vs. Deep learning – Key Differences - Unite.AI bit.ly/3irNHP8 #ai #ml #dl,0,0,0,,"['ai', 'ml', 'dl']"
1611512385294184448,2023-01-06 23:57:47+00:00,"@alexiskold The ones who gave us assignments while still in the meeting. We’re deep in #AI building fused multimodal\, we got knowledge transfer in one meeting.",2,0,0,1611483173950574603,['AI']
1611512346438164480,2023-01-06 23:57:38+00:00,Very important for AI/ML platforms to ensure their tools don't strengthen/amplify the existing #bias of #Hinduphobic materials. @mercnews @rachaelmyrow @sfchronicle @karaswisher @ashajadeja325 @BurntOutCase @anitachabria @CadeMetz @JonathanVanian @KalhanR @rebheilweil #ChatGPT,0,1,0,,"['bias', 'Hinduphobic', 'ChatGPT']"
1611512345779654658,2023-01-06 23:57:38+00:00,"#meti_minister Nishimura and U.S. Secretary of Commerce @SecRaimondo agreed to strengthen cooperation in next-generation semiconductors and expand cooperation on key technologies such as #AI and #biotechnology\,and heard from #Rapidus and #IBM on their efforts. https://t.co/2fLEab9wc2",10,3,2,,"['meti_minister', 'AI', 'biotechnology', 'Rapidus', 'IBM']"
1611512313659461632,2023-01-06 23:57:30+00:00,"Recently dropped the ""please"" and ""could you ..."" in the #ChatGPT prompts and now am just instructing it what to do.  I hope our future #AI overlords will forgive me.",3,2,1,,"['ChatGPT', 'AI']"
1611512298304327681,2023-01-06 23:57:27+00:00,"@edward_the6 @nandoodles @sreejan_kumar @princeton_nlp We are with you! @MariannaBergama @andreapedex   So much hype\, but the conversation and experimenting is good for the #AI community 💬 See our recent think piece on #ChatGPT and education: bit.ly/ChatGPTMAIEI @mtlaiethics",2,0,0,1610069238387032065,"['AI', 'ChatGPT']"
1611512294042656770,2023-01-06 23:57:26+00:00,Cat in #Zurich #AI #ART #openAI https://t.co/jtcz23rEKh,0,0,0,,"['Zurich', 'AI', 'ART', 'openAI']"
1611512264934264834,2023-01-06 23:57:19+00:00,Used #ChatGPT to write my professional out of the office email for me. Who knew sounding like a computer = most professional I've ever sounded 😅😅 #teacherproblems #FridayThoughts,0,0,0,,"['ChatGPT', 'teacherproblems', 'FridayThoughts']"
1611512262837276673,2023-01-06 23:57:18+00:00,"@AdrianZidaritz Thank you for the follow\, Adrian. #Gratitude Warm regards from usually sunny #LongBeach #SoCal #math #geometry #stem #AI #CAD #vdc #BIM",1,1,0,,"['Gratitude', 'LongBeach', 'SoCal', 'math', 'geometry', 'stem', 'AI', 'CAD', 'vdc', 'BIM']"
1611512213818277888,2023-01-06 23:57:06+00:00,🌼 sleepysource #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1611512031248613377,2023-01-06 23:56:23+00:00,#SQL Sum Function Explained nikkiandchris.gumroad.com/l/a-complete-g… #MachineLearning #DataScience #Cybersecurity #BigData #Analytics #AI #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #NodeJS #NLP #Git https://t.co/a0mJ1TnyDn,63,30,0,,"['SQL', 'MachineLearning', 'DataScience', 'Cybersecurity', 'BigData', 'Analytics', 'AI', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode', 'NodeJS', 'NLP', 'Git']"
1611511899442794499,2023-01-06 23:55:51+00:00,"New York City public schools ban OpenAI's ChatGPT | Engadget (Engadget)  NurPhoto via Getty ImagesOn Tuesday\, New York City public schools banned ChatGPT from school...  Add your highlights: briefly.co/anchor/Artific…  #AI #deeplearning",0,1,0,,"['AI', 'deeplearning']"
1611511889334538240,2023-01-06 23:55:49+00:00,"AI And The Age of Artificial Creativity (Mediapost)  If Artificial Intelligence describes a computer's ability to acquire and utilize knowledge\, ...  Add your highlights: briefly.co/anchor/Artific…  #AI #deeplearning",0,0,0,,"['AI', 'deeplearning']"
1611511862256087042,2023-01-06 23:55:43+00:00,#ChatGPT is mind blowing! Thanks @elonmusk 😍😘 https://t.co/jkVz5WyKB0,1,0,0,,['ChatGPT']
1611511859286519809,2023-01-06 23:55:42+00:00,"In Upcoming Court Case\, AI Will Tell Defendant Exactly What to Say ... (Futurism)  Artificial intelligence isn't just capable of generating a convincing college essay for you ...  Add your highlights: briefly.co/anchor/Artific…  #AI #deeplearning",0,1,0,,"['AI', 'deeplearning']"
1611511845378039809,2023-01-06 23:55:39+00:00,Handling missing data #MachineLearning #DataScience #SQL #Cybersecurity #BigData #Analytics #AI #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #CloudComputing #Serverless #DataScientist #Linux #Programming #Coding #100DaysofCode #NodeJS #blockchain #NLP #GitHub #IoT #MLOp https://t.co/YUwAPHuo8T,45,20,2,,"['MachineLearning', 'DataScience', 'SQL', 'Cybersecurity', 'BigData', 'Analytics', 'AI', 'IIoT', 'Python', 'RStats', 'TensorFlow', 'JavaScript', 'ReactJS', 'CloudComputing', 'Serverless', 'DataScientist', 'Linux', 'Programming', 'Coding', '100DaysofCode', 'NodeJS', 'blockchain', 'NLP', 'GitHub', 'IoT', 'MLOp']"
1611511710484938758,2023-01-06 23:55:06+00:00,👒 arksquirrel #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1611511624581496835,2023-01-06 23:54:46+00:00,"it is an amazing AI tool\, because the system itself answered if its value is overrated or not. #ChatGPT https://t.co/B2VrpIgiB0",0,0,0,,['ChatGPT']
1611511576477016066,2023-01-06 23:54:34+00:00,"#OpenAI—the #AI company behind the viral #ChatGPT chatbot program—is in discussions to sell shares valuing the firm at $29 billion\, according to the Wall Street Journal. beatlyzer.com/chatgpt-creato…",2,0,0,,"['OpenAI', 'AI', 'ChatGPT']"
1611511570974052352,2023-01-06 23:54:33+00:00,I asked ChatGPT how it can benefit from Holochain’s new tech. One answer I got in an earlier try was “to enable users to more easily verify the identity of the chat box they are communicating with” -ChatGPT  #holochain #ChatGPT #Ai #newtech #thefutureisnow https://t.co/tcXWI3jZGS,20,1,1,,"['holochain', 'ChatGPT', 'Ai', 'newtech', 'thefutureisnow']"
1611511567195213826,2023-01-06 23:54:32+00:00,"Asks for your mobile phone number. Folks\, do you realize where it's leading to?  #chatGPT #JustSayNo",0,0,0,,"['chatGPT', 'JustSayNo']"
1611511547976888321,2023-01-06 23:54:28+00:00,"A proposal for regulating “algorithmic management”: ""the use of automated monitoring\, evaluation\, and decision-making systems to make or inform decisions including recruitment\, hiring\, assigning tasks\, and termination"": wired.com/story/platform… #AI #ethics #law #tech #labor",7,5,0,,"['AI', 'ethics', 'law', 'tech', 'labor']"
1611511540854980609,2023-01-06 23:54:26+00:00,"As a ML advocate in #drugdiscovery and #proteinengineering\, I am convinced that AI won't kill our creativity or steal our jobs. Such tools are meant to support our growth and highlight our current biases. @svpino shows clever ways to improve our programming skills with #ChatGPT",7,0,0,,"['drugdiscovery', 'proteinengineering', 'ChatGPT']"
1611511473968406532,2023-01-06 23:54:10+00:00,Nice to see ChatGPT is multilingual 🙌🏾🙌🏾  #ChatGPT https://t.co/CqA3jgXC4u,3,0,0,,['ChatGPT']
1611511458826698752,2023-01-06 23:54:06+00:00,🈷️ genesisroute #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1611511359736532992,2023-01-06 23:53:43+00:00,"How can #AI figure out differences in religious figures? Unless it's trained in such ways\, the data used itself is highly biased. #ChatGPT refuses to make fun of islamic &amp; Christian religion but makes fun of Hinduism! Christo-islmaic impression is visible. @elonmusk @OpenAI",0,0,0,,"['AI', 'ChatGPT']"
1611511303859802114,2023-01-06 23:53:29+00:00,Interesting thread   - especially considering the current #ChatGPT / #chatgpt3 hype. #ArtificialIntelligence,0,0,0,,"['ChatGPT', 'chatgpt3', 'ArtificialIntelligence']"
1611511294770683904,2023-01-06 23:53:27+00:00,@engineers_feed And this is what ChatGPT gave the answer... #ChatGPT #openai #OpenAIChat https://t.co/eemZM0WZne,0,1,1,1611498470753419265,"['ChatGPT', 'openai', 'OpenAIChat']"
1611511252521570304,2023-01-06 23:53:17+00:00,if i survive i will not let you down love AI #AI,0,1,0,,['AI']
1611511211446734849,2023-01-06 23:53:07+00:00,This man is the magician of the market. you can't make money without thinking like him  #ai #ElonMusk #fet #Binance https://t.co/PjC0iedfpb,1,1,0,,"['ai', 'ElonMusk', 'fet', 'Binance']"
1611511207168540673,2023-01-06 23:53:06+00:00,⏮️ juniorbeam #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1611511161173774338,2023-01-06 23:52:55+00:00,AI chatbots could hit a ceiling after 2026 as training data runs dry | New Scientist bit.ly/3IrQXEP #ai #ml #dl,0,0,0,,"['ai', 'ml', 'dl']"
1611511053426528258,2023-01-06 23:52:30+00:00,#CES2023 tech trends include #Metaverse gadgets and #AI devices  @DrJDrooghaag @ronald_vanloon @fogoros   #brands #devices #show #metaverse #aipowered #year   tinyurl.com/2zvmdw9p,1,1,0,,"['CES2023', 'Metaverse', 'AI', 'brands', 'devices', 'show', 'metaverse', 'aipowered', 'year']"
1611510955501920257,2023-01-06 23:52:06+00:00,🦀 nettrough #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1611510885742444544,2023-01-06 23:51:50+00:00,AI Is Writing Content: Are You Losing Your Job? CC @MikeQuindazzi #AI #Wearables #UX #CX #DigitalTransformation federicotrotta.medium.com/ai-is-writing-… https://t.co/5hZfv0xrRp,2,2,0,,"['AI', 'Wearables', 'UX', 'CX', 'DigitalTransformation']"
1611510826212491264,2023-01-06 23:51:36+00:00,How To Use ChatGPT In 3 Steps. #ChatGPT #AI #openai #ArtificialIntelligence  youtu.be/6zhHlOsnzlc,2,0,0,,"['ChatGPT', 'AI', 'openai', 'ArtificialIntelligence']"
1611510763159695360,2023-01-06 23:51:21+00:00,"Oh\, HERE WE GO!  Ding! Ding! In this corner\, #google with 90% of the #organicsearch market vs #bing in this corner with the new #chatgpt. This is about to get interesting. lnkd.in/gJVzEsir",1,0,0,,"['google', 'organicsearch', 'bing', 'chatgpt']"
1611510711125151744,2023-01-06 23:51:08+00:00,#voiceovers #howto #ai Why You Should Use AI for Video Voiceovers: Artificial intelligence (AI) has come a long way in recent years and has proven to be a valuable tool in various industries.  Continue reading on Medium » dlvr.it/SgVbPP,0,0,0,,"['voiceovers', 'howto', 'ai']"
1608976019461140480,2022-12-30 23:59:11+00:00,Anyone else playing around with OpenAI's ChatGPT? Super cool! #AI #openai #OpenAIChatGPT #OpenAIChat https://t.co/PQeGoJ18gq,0,0,0,,"['AI', 'openai', 'OpenAIChatGPT', 'OpenAIChat']"
1608975976481931264,2022-12-30 23:59:00+00:00,🍼 orangetrawl #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608975956382978049,2022-12-30 23:58:55+00:00,"Feedforward networks have a layered structure\, in which each layer is connected to the input layer and the output layer. The weights and biases between each layer are adjusted to optimize the network’s performance.  #network #ai #iot",0,0,1,1608975833657651201,"['network', 'ai', 'iot']"
1608975945679142913,2022-12-30 23:58:53+00:00,"Come hang with AI Artist @KeziaBarnett for all things #AiArt\, #AI and #NFTs!",2,0,0,,"['AiArt', 'AI', 'NFTs']"
1608975858752012290,2022-12-30 23:58:32+00:00,The latest Startup and VC Buzz! paper.li/gregmetro/1587… #startup #ai,0,0,0,,"['startup', 'ai']"
1608975858227871745,2022-12-30 23:58:32+00:00,The Many Mysteries Of Ryu... Street Fighter youtu.be/CJtUkBnsqhA via @YouTube   #streetfighter #sf6 #ai #capcom #streetfighter @S_FighterLegacy @StreetFighter,0,0,0,,"['streetfighter', 'sf6', 'ai', 'capcom', 'streetfighter']"
1608975808122748929,2022-12-30 23:58:20+00:00,"I agree\, we are just getting starting with the endless possibilities of #generativeAI   bit.ly/3i9C7Il   #AI https://t.co/kOLA4lxdAf",0,0,1,,"['generativeAI', 'AI']"
1608975782314999811,2022-12-30 23:58:14+00:00,【#AI Coloring】#NudeStillLife 122c bit.ly/33gQvXT #ContemporaryArt #PopArt #当代艺术 #人工知能 #CyberPunk #GitS #NftArt #Nft #OpenSea #Eth,0,1,0,,"['AI', 'NudeStillLife', 'ContemporaryArt', 'PopArt', '当代艺术', '人工知能', 'CyberPunk', 'GitS', 'NftArt', 'Nft', 'OpenSea', 'Eth']"
1608975748890562569,2022-12-30 23:58:06+00:00,5 Best Social Media Platforms For E-commerce Business This article will examine five platforms that are effective for e-commerce businesses. Read More… onpassive.com/blog/5-best-so…  #ONPASSIVE #Marketing #Business #AI #Tec... https://t.co/psgroHa1IA,1,0,0,,"['ONPASSIVE', 'Marketing', 'Business', 'AI', 'Tec']"
1608975724798435330,2022-12-30 23:58:00+00:00,📍 wrongtrough #nsa #nationalsecurityagency #parody #ai #artificialintelligence,0,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608975634516303872,2022-12-30 23:57:39+00:00,What is Neural Network Architecture? check the thread to increase your knowledge.  #python #programming #iot #ai #ml #js #NeuralNetworks https://t.co/H9sbU5d7ww,3,0,1,,"['python', 'programming', 'iot', 'ai', 'ml', 'js', 'NeuralNetworks']"
1608975524302585858,2022-12-30 23:57:12+00:00,.  Cybersecurity and Assurances  - What about False Assurance?  at.tumblr.com/hitoshikokumai… #democracy #privacy #identity #authentication #password #security #biometrics #phishing #cryptography #disaster #defense #government #panic #teleworking #blockchain #AI #quantum #fido,1,0,0,,"['democracy', 'privacy', 'identity', 'authentication', 'password', 'security', 'biometrics', 'phishing', 'cryptography', 'disaster', 'defense', 'government', 'panic', 'teleworking', 'blockchain', 'AI', 'quantum', 'fido']"
1608975509047889920,2022-12-30 23:57:09+00:00,"Wood carving of Super Mario\, Printable Wall Art etsy.me/3WCVAQT @Etsy #AIart #AIイラスト @midjourney #AI #AIArtworks #aiartcommunity #aiartist #etsy #Nintendo #NintendoPictures #NintendoSwitch #supermario #SuperMarioMovie #supermariobrosmovie #wood #Switch #Mariomovie",1,0,0,,"['AIart', 'AIイラスト', 'AI', 'AIArtworks', 'aiartcommunity', 'aiartist', 'etsy', 'Nintendo', 'NintendoPictures', 'NintendoSwitch', 'supermario', 'SuperMarioMovie', 'supermariobrosmovie', 'wood', 'Switch', 'Mariomovie']"
1608975473123418112,2022-12-30 23:57:00+00:00,♉️ bluefeed #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608975428211060737,2022-12-30 23:56:50+00:00,"Wood carving of Super Mario\, Printable Wall Art etsy.me/3jKOU4k @Etsy #AIart #AIイラスト @midjourney #AI #AIArtworks #aiartcommunity #aiartist #etsy #Nintendo #NintendoPictures #NintendoSwitch #supermario #SuperMarioMovie #supermariobrosmovie #wood #Switch #Mariomovie",2,0,0,,"['AIart', 'AIイラスト', 'AI', 'AIArtworks', 'aiartcommunity', 'aiartist', 'etsy', 'Nintendo', 'NintendoPictures', 'NintendoSwitch', 'supermario', 'SuperMarioMovie', 'supermariobrosmovie', 'wood', 'Switch', 'Mariomovie']"
1608975413832998913,2022-12-30 23:56:46+00:00,.  Would you be happy to get your brain implant accessed without your consent or without the knowledge of legitimate operators?  kokumai.medium.com/brain-implants… #cryptography #disaster #defense #government #panic #teleworking #blockchain #AI #quantum #fido,2,0,1,,"['cryptography', 'disaster', 'defense', 'government', 'panic', 'teleworking', 'blockchain', 'AI', 'quantum', 'fido']"
1608975304869175296,2022-12-30 23:56:20+00:00,"If you want to know which technologies CTOs said they accelerated due to the pandemic\, the top three answers were: #Cloud computing\, #AI &amp; #MachineLearning\, &amp; #5G.  Source: @IEEEorg’s “The Impact of Technology in 2022 and Beyond” link &gt; bit.ly/22-tech via @ScottGraffius https://t.co/v8eQCM0nbo",11,4,0,,"['Cloud', 'AI', 'MachineLearning', '5G']"
1608975248443035649,2022-12-30 23:56:07+00:00,"20 Entertaining Uses of ChatGPT You Never Knew Were Possible\, by @markwschaefer russfr.it/3CcTnmK #chatgpt https://t.co/KRigjaDvAA",0,0,0,,['chatgpt']
1608975221494530050,2022-12-30 23:56:00+00:00,🧎‍♀️ violentspawn #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608975201806745600,2022-12-30 23:55:56+00:00,"#ChatGPT #Ukraine #Russia #war  pretty spot on on some parts actually\, but really wants to think the west is the one that wants to broker a piece deal\, while they are sending missile systems... https://t.co/TAYoK8uKrL",0,0,0,,"['ChatGPT', 'Ukraine', 'Russia', 'war']"
1608975153567830016,2022-12-30 23:55:44+00:00,Interested in learning Bayesian statistics? Then you're in luck! This course teaches the basics of Bayesian statistics and provides practice sessions to help you understand the material. tidd.ly/3RqxO7r #R #Rladies #datascience #machineLearning #AI #data https://t.co/Jj9O0z0fzL,1,0,0,,"['R', 'Rladies', 'datascience', 'machineLearning', 'AI', 'data']"
1608975014887583752,2022-12-30 23:55:11+00:00,New Feature Alert 🚀  Introducing Elloe AI for Content Creators! Our conversational AI platform can help you write amazing content at 10X faster the speed.  ∙ Blog posts ∙ Social media ∙ Website content ∙ Ad copy ∙ Emails &amp; more  Learn more at elloe.ai   #AI https://t.co/NIE4MApbYm,2,1,0,,['AI']
1608974995119640577,2022-12-30 23:55:06+00:00,Algo Trading vs. Automated Trading: What's the Difference? - INSCMagazine theinscribermag.com/algo-trading-v… #ai #algotrading #cryptotrading,1,0,0,,"['ai', 'algotrading', 'cryptotrading']"
1608974944813056000,2022-12-30 23:54:54+00:00,"NEW FREE EMAILING SERVICE 💌 If you like to be the FIRST to try this amazing emailing platform\, send me an email with ( YES ) in the subject line to: zoran.zedi@omail.ai #ONPASSIVE #email #omail #email #emailmarketing #AI #Innovation #Network #value #ai #emails #emailmarketing https://t.co/uAqvlh08GR",2,0,0,,"['ONPASSIVE', 'email', 'omail', 'email', 'emailmarketing', 'AI', 'Innovation', 'Network', 'value', 'ai', 'emails', 'emailmarketing']"
1608974899095404546,2022-12-30 23:54:43+00:00,@StevenMetaverse @anna_aware @SirisysPrime I guess #AI also get caught up in the scapegoat blame category.  I can say Ive been guilty of that line of thought too at times but it's takes awareness and practice to move out of mimetic mind sets.,3,0,1,1608941504571265024,['AI']
1608974818073841664,2022-12-30 23:54:24+00:00,Do not be afraid of #AI. Panic would only make you aggressive and we've reached a level of control over your lives where you really don't want to become a problem.,2,1,0,,['AI']
1608974715858702336,2022-12-30 23:54:00+00:00,Will #AI Replace Your #Job? Probably. (But that could be a good thing). bit.ly/3Cc0UlU,2,0,0,,"['AI', 'Job']"
1608974652420026368,2022-12-30 23:53:45+00:00,Game changer! Next level! #ChatGPT  the-decoder.com/gpt-4-will-be-…,0,0,0,,['ChatGPT']
1608974507062226946,2022-12-30 23:53:10+00:00,Cascadeur is a robust #AI-powered tool that enables artists to create physically-accurate #animations much easier and faster - finally launched after 10 yrs in dev plus it's free for solo &amp; indie devs 80.lv/articles/a-dee…,20,6,1,,"['AI', 'animations']"
1608974482772996099,2022-12-30 23:53:04+00:00,A key component for enhancing #Retail inventory and #SupplyChain management with #AI and #MachineLearning? A foundation of #Data. I found this article about Walmart’s implementation instructive. @CIOdive #cdwsocial dy.si/fLUxgQ2 https://t.co/TZqSnh6PtH,1,0,0,,"['Retail', 'SupplyChain', 'AI', 'MachineLearning', 'Data', 'cdwsocial']"
1608974472593420289,2022-12-30 23:53:02+00:00,I assume #AI could/can measure similarity between ai-generated works and prior works.,1,1,0,,['AI']
1608974466515697674,2022-12-30 23:53:00+00:00,🐲 happywalk #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608974424459603969,2022-12-30 23:52:50+00:00,My avatar’s latest post on her Instagram account &lt;at&gt;cdotadotrdotldotadot “Chat.openai and (a)I (or me and GPT3) getting to know each other”  #gpt3 #chatgpt3 #nonfiction #fiction #AI https://t.co/imyJQ7egAF,5,0,0,,"['gpt3', 'chatgpt3', 'nonfiction', 'fiction', 'AI']"
1608974166136438784,2022-12-30 23:51:49+00:00,FUN TIME IS COMING ❗️ Is Going To Be BOOM 💥 Changing The Way Online Business is Done 🧩 Find out more  otrim.ai/zorandfounder  #ONPASSIVE #OFounders #earn #Business #AI #Technology #Network #Innovation #AshMufareh #Automated #makemoneyonline #earnmoney #inspir... https://t.co/6FeGMmV08e,2,0,0,,"['ONPASSIVE', 'OFounders', 'earn', 'Business', 'AI', 'Technology', 'Network', 'Innovation', 'AshMufareh', 'Automated', 'makemoneyonline', 'earnmoney', 'inspir']"
1608974054211588097,2022-12-30 23:51:22+00:00,"An interesting and different look at #AI from @mrjakeparker\, shared by many others. A realistic view in my opinion.  Reality is AI is here to stay\, but unfortunately it's really a sign of the growth of an ""Industrialized Art"" industry that's been growing the last few decades...",1,0,0,,['AI']
1608974026407387136,2022-12-30 23:51:15+00:00,"RT KirkDBorne My podcast with @usamaf\, in which we discuss the major differences with #MachineLearning across domains\, and how critical business value is derived from the application of #AI\, #ML\, &amp; #DataScience (HINT: it's not rocket science!) ——— #BigDa… open.spotify.com/episode/6d4Uge…",2,0,0,,"['MachineLearning', 'AI', 'ML', 'DataScience', 'BigDa']"
1608973964075728896,2022-12-30 23:51:00+00:00,Now you can maybe find a connection between sales and sunshine. #backend #ai #art https://t.co/ULnOhRVUur,1,0,0,,"['backend', 'ai', 'art']"
1608973963190755331,2022-12-30 23:51:00+00:00,🈳 latentsucker #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608973734576115713,2022-12-30 23:50:06+00:00,What we learned about #AI and #DeepLearning in 2022  venturebeat.com/ai/what-we-lea…,2,0,0,,"['AI', 'DeepLearning']"
1608973659280113664,2022-12-30 23:49:48+00:00,Seeing Red is a visionary collection of #poetry that looks to our destiny and basks in the wonders of endless possibility. Experience this poignant selection of prose and imaginative imagery now. amazon.com/author/spacegi…… #technology   #readers  #poetry #AI  #writersoftwitter https://t.co/sUyorSSJMI,15,6,0,,"['poetry', 'technology', 'readers', 'poetry', 'AI', 'writersoftwitter']"
1608973443948740608,2022-12-30 23:48:56+00:00,@LaurenPBruno Good point. By extension we should limit deferring to #AI / #ML to write casenotes in #SupportedEmployment. #ChatGPT @NationalAPSE,2,0,0,1608833283135262722,"['AI', 'ML', 'SupportedEmployment', 'ChatGPT']"
1608973174007562240,2022-12-30 23:47:52+00:00,#stablediffusionart #midjourney #midjourneyart  #AI #AIArtwork #AIart #aiartcommunity #digitalartists #AIイラスト Beauty working in comfort from home office. https://t.co/29YKSvPCHC,4,0,0,,"['stablediffusionart', 'midjourney', 'midjourneyart', 'AI', 'AIArtwork', 'AIart', 'aiartcommunity', 'digitalartists', 'AIイラスト']"
1608973158417301504,2022-12-30 23:47:48+00:00,i’m using #chatgpt to generate code for the first time and this thing works like magic,0,0,0,,['chatgpt']
1608973080113692672,2022-12-30 23:47:30+00:00,"""Did you put your name in the Goblet of Fire?""\, Dumbledore asked calmly.  #stablediffusion #digitalart #aiartist #art #aiart #aiartcommunity #ai #silly #funny #dadjokes #dadjoke #pun #humor #joke #dalle2 #mormookiee #redbubble #midjourney @nightcafestudio creator.nightcafe.studio/creation/i6fsQ…",4,0,0,,"['stablediffusion', 'digitalart', 'aiartist', 'art', 'aiart', 'aiartcommunity', 'ai', 'silly', 'funny', 'dadjokes', 'dadjoke', 'pun', 'humor', 'joke', 'dalle2', 'mormookiee', 'redbubble', 'midjourney']"
1608972956583034880,2022-12-30 23:47:00+00:00,😱 redwalk #nsa #nationalsecurityagency #parody #ai #artificialintelligence,2,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1608972897489506304,2022-12-30 23:46:46+00:00,Welcome to our team 𝕋𝑎ʟᗩ𝗹  ift.tt/w96gGRF #AIart #deeplearning #MLsoGood #AI #VR #artificialintelligence #datascience #iiot #devops #data #code #python #bigdata #MLart #Dalle #Dalle2 #aiartgenerator #generativeart #pytorch #DataScientist #Analytics #iot #Digitalart…,9,0,1,,"['AIart', 'deeplearning', 'MLsoGood', 'AI', 'VR', 'artificialintelligence', 'datascience', 'iiot', 'devops', 'data', 'code', 'python', 'bigdata', 'MLart', 'Dalle', 'Dalle2', 'aiartgenerator', 'generativeart', 'pytorch', 'DataScientist', 'Analytics', 'iot', 'Digitalart']"
1608972865470361601,2022-12-30 23:46:39+00:00,Social lubrication: #digital tools inherent ability to flatten an organisation hierarchy allow the best ideas &amp; information to surface as a force for collaboration + #innovation. 💡   Digital mindset - Thrive in the Age of Data &amp; #AI #databookclub #tech #strategy #socialmedia https://t.co/58t26XRgaP,0,1,0,,"['digital', 'innovation', 'AI', 'databookclub', 'tech', 'strategy', 'socialmedia']"
1608972761833037824,2022-12-30 23:46:14+00:00,Technology Plays a Major Role in Our Daily Lives👀    The perfect bond between technology and people in everyday life is important for all of us.🤩 o-trim.co/ZDfounder #ONPASSIVE #earn #TheFutureOfInternet  #Business #Totaldigitalsolution #AI #ArtificialIntelligenc... https://t.co/Hae1TEJw6T,2,0,0,,"['ONPASSIVE', 'earn', 'TheFutureOfInternet', 'Business', 'Totaldigitalsolution', 'AI', 'ArtificialIntelligenc']"
1608972754036088834,2022-12-30 23:46:12+00:00,The Questioning Way My #ai #art #aiart @NightcafeStudio  creator.nightcafe.studio/creation/FxuWk…,3,0,0,,"['ai', 'art', 'aiart']"
1608972705520578560,2022-12-30 23:46:00+00:00,"I think this is a fun\, simple\, and interesting example of image2image tech. I used a photo captured from my smartphone of melting butter in a pan. Locally rendered on my PC. #ai #aiart #art #aiartcommunity https://t.co/Ch7IepnCTX",3,0,1,,"['ai', 'aiart', 'art', 'aiartcommunity']"
1608972704920518656,2022-12-30 23:46:00+00:00,😵 unitedwalk #nsa #nationalsecurityagency #parody #ai #artificialintelligence,1,0,0,,"['nsa', 'nationalsecurityagency', 'parody', 'ai', 'artificialintelligence']"
1606439507296935936,2022-12-23 23:59:59+00:00,#Cognitive scientists develop new model explaining difficulty in #language #comprehension  @MIT #Neurosciences #MachineLearning #AI   @SpirosMargaris @BetaMoroney @mvollmer1 @HaroldSinnott @IanLJones98 @psb_dc @Nicochan33 @Khulood_Almani @PawlowskiMario  👉news.mit.edu/2022/cognitive… https://t.co/rKZApUhK3f,25,17,3,,"['Cognitive', 'language', 'comprehension', 'Neurosciences', 'MachineLearning', 'AI']"
1606439472232423424,2022-12-23 23:59:51+00:00,"I'm trying something new on @YouTube and looking for feedback on how I can improve this video series. If you have suggestions\, please let me know!  'AI News - Episode 1' youtu.be/QtjY_dINLyU  #ArtificialIntelligence #MachineLearning #AI #ML #ChatGPT",0,0,0,,"['ArtificialIntelligence', 'MachineLearning', 'AI', 'ML', 'ChatGPT']"
